TEST,VARIANT,STATE,SIZE,TIME (In Ms)
7584,Normal,Descending,10000,230.7085
7585,Normal,Descending,10000,234.385
7586,Normal,Descending,10000,232.5608
7587,Normal,Descending,10000,238.0363
7588,Normal,Descending,10000,233.3018
7589,Normal,Descending,10000,232.4195
7590,Normal,Descending,10000,228.7828
7591,Normal,Descending,10000,229.609
7592,Normal,Descending,10000,230.5507
7593,Normal,Descending,10000,237.43
7594,Normal,Descending,10000,229.0432
7595,Normal,Descending,10000,237.0125
7596,Normal,Descending,10000,230.7135
7597,Normal,Descending,10000,233.9849
7598,Normal,Descending,10000,228.7951
7599,Normal,Descending,10000,234.1119
7600,Normal,Descending,10000,246.0959
7601,Normal,Descending,10000,241.9286
7602,Normal,Descending,10000,234.2312
7603,Normal,Descending,10000,231.9004
7604,Normal,Descending,10000,232.5824
7605,Normal,Descending,10000,233.0274
7606,Normal,Descending,10000,234.5972
7607,Normal,Descending,10000,237.6532
7608,Normal,Descending,10000,232.5562
7609,Normal,Descending,10000,233.3928
7610,Normal,Descending,10000,231.3992
7611,Normal,Descending,10000,230.613
7612,Normal,Descending,10000,232.9352
7613,Normal,Descending,10000,238.878
7614,Normal,Descending,10000,236.5208
7615,Normal,Descending,10000,230.141
7616,Normal,Descending,10000,230.8004
7617,Normal,Descending,10000,229.5677
7618,Normal,Descending,10000,230.0511
7619,Normal,Descending,10000,240.6207
7620,Normal,Descending,10000,233.1466
7621,Normal,Descending,10000,232.5289
7622,Normal,Descending,10000,230.0583
7623,Normal,Descending,10000,232.6394
7624,Normal,Descending,10000,242.3076
7625,Normal,Descending,10000,238.1776
7626,Normal,Descending,10000,239.7264
7627,Normal,Descending,10000,245.0059
7628,Normal,Descending,10000,231.1852
7629,Normal,Descending,10000,242.0633
7630,Normal,Descending,10000,249.6231
7631,Normal,Descending,10000,270.7665
7632,Normal,Descending,10000,258.4182
7633,Normal,Descending,10000,256.1783
7634,Normal,Descending,10000,256.8481
7635,Normal,Descending,10000,233.9814
7636,Normal,Descending,10000,229.9446
7637,Normal,Descending,10000,237.4606
7638,Normal,Descending,10000,240.0367
7639,Normal,Descending,10000,236.6035
7640,Normal,Descending,10000,233.0192
7641,Normal,Descending,10000,265.6738
7642,Normal,Descending,10000,240.9519
7643,Normal,Descending,10000,260.118
7644,Normal,Descending,10000,235.9539
7645,Normal,Descending,10000,246.178
7646,Normal,Descending,10000,263.9205
7647,Normal,Descending,10000,248.9994
7648,Normal,Descending,10000,298.3485
7649,Normal,Descending,10000,242.5693
7650,Normal,Descending,10000,252.9652
7651,Normal,Descending,10000,245.2815
7652,Normal,Descending,10000,235.1756
7653,Normal,Descending,10000,232.5522
7654,Normal,Descending,10000,234.3803
7655,Normal,Descending,10000,242.7842
7656,Normal,Descending,10000,241.0526
7657,Normal,Descending,10000,243.5346
7658,Normal,Descending,10000,237.7299
7659,Normal,Descending,10000,233.8451
7660,Normal,Descending,10000,232.6717
7661,Normal,Descending,10000,230.9352
7662,Normal,Descending,10000,240.9396
7663,Normal,Descending,10000,235.3383
7664,Normal,Descending,10000,260.6345
7665,Normal,Descending,10000,253.299
7666,Normal,Descending,10000,241.1397
7667,Normal,Descending,10000,236.5305
7668,Normal,Descending,10000,237.539
7669,Normal,Descending,10000,230.6008
7670,Normal,Descending,10000,351.3467
7671,Normal,Descending,10000,277.4918
7672,Normal,Descending,10000,313.6041
7673,Normal,Descending,10000,265.7743
7674,Normal,Descending,10000,241.5829
7675,Normal,Descending,10000,234.7541
7676,Normal,Descending,10000,232.207
7677,Normal,Descending,10000,236.0017
7678,Normal,Descending,10000,236.7003
7679,Normal,Descending,10000,230.2912
7680,Normal,Descending,10000,270.0516
7681,Normal,Descending,10000,295.8006
7682,Normal,Descending,10000,278.0035
7683,Normal,Descending,10000,361.3573
7684,Normal,Descending,10000,317.05
7685,Normal,Descending,10000,347.0243
7686,Normal,Descending,10000,320.342
7687,Normal,Descending,10000,332.4242
7688,Normal,Descending,10000,333.0494
7689,Normal,Descending,10000,370.8535
7690,Normal,Descending,10000,314.8224
7691,Normal,Descending,10000,293.2137
7692,Normal,Descending,10000,307.277
7693,Normal,Descending,10000,236.5383
7694,Normal,Descending,10000,245.6193
7695,Normal,Descending,10000,294.7372
7696,Normal,Descending,10000,276.2236
7697,Normal,Descending,10000,302.1259
7698,Normal,Descending,10000,251.9765
7699,Normal,Descending,10000,283.6243
7700,Normal,Descending,10000,299.6697
7701,Normal,Descending,10000,281.6543
7702,Normal,Descending,10000,334.6701
7703,Normal,Descending,10000,321.7251
7704,Normal,Descending,10000,252.8894
7705,Normal,Descending,10000,385.3828
7706,Normal,Descending,10000,348.3996
7707,Normal,Descending,10000,404.5005
7708,Normal,Descending,10000,281.2727
7709,Normal,Descending,10000,420.8737
7710,Normal,Descending,10000,292.5201
7711,Normal,Descending,10000,289.3869
7712,Normal,Descending,10000,240.7391
7713,Normal,Descending,10000,234.043
7714,Normal,Descending,10000,239.3792
7715,Normal,Descending,10000,232.8764
7716,Normal,Descending,10000,253.0245
7717,Normal,Descending,10000,243.7311
7718,Normal,Descending,10000,238.4893
7719,Normal,Descending,10000,250.6198
7720,Normal,Descending,10000,239.9184
7721,Normal,Descending,10000,283.4901
7722,Normal,Descending,10000,241.2037
7723,Normal,Descending,10000,299.543
7724,Normal,Descending,10000,241.4476
7725,Normal,Descending,10000,229.2599
7726,Normal,Descending,10000,233.0998
7727,Normal,Descending,10000,239.9549
7728,Normal,Descending,10000,236.8694
7729,Normal,Descending,10000,235.8685
7730,Normal,Descending,10000,247.5999
7731,Normal,Descending,10000,232.4392
7732,Normal,Descending,10000,235.7868
7733,Normal,Descending,10000,235.2399
7734,Normal,Descending,10000,229.6175
7735,Normal,Descending,10000,232.5912
7736,Normal,Descending,10000,234.2333
7737,Normal,Descending,10000,235.4383
7738,Normal,Descending,10000,238.6128
7739,Normal,Descending,10000,243.8241
7740,Normal,Descending,10000,235.4693
7741,Normal,Descending,10000,241.0535
7742,Normal,Descending,10000,228.402
7743,Normal,Descending,10000,235.7686
7744,Normal,Descending,10000,229.2936
7745,Normal,Descending,10000,339.4362
7746,Normal,Descending,10000,273.9972
7747,Normal,Descending,10000,241.8286
7748,Normal,Descending,10000,237.9047
7749,Normal,Descending,10000,242.4281
7750,Normal,Descending,10000,232.9335
7751,Normal,Descending,10000,309.6621
7752,Normal,Descending,10000,277.6739
7753,Normal,Descending,10000,297.8676
7754,Normal,Descending,10000,330.8472
7755,Normal,Descending,10000,342.1758
7756,Normal,Descending,10000,289.8293
7757,Normal,Descending,10000,308.8577
7758,Normal,Descending,10000,328.8847
7759,Normal,Descending,10000,306.2721
7760,Normal,Descending,10000,345.629
7761,Normal,Descending,10000,280.6037
7762,Normal,Descending,10000,271.8757
7763,Normal,Descending,10000,251.2527
7764,Normal,Descending,10000,233.6107
7765,Normal,Descending,10000,251.3193
7766,Normal,Descending,10000,265.5232
7767,Normal,Descending,10000,277.9864
7768,Normal,Descending,10000,265.7999
7769,Normal,Descending,10000,331.2527
7770,Normal,Descending,10000,268.6184
7771,Normal,Descending,10000,391.269
7772,Normal,Descending,10000,372.8107
7773,Normal,Descending,10000,330.5909
7774,Normal,Descending,10000,309.8626
7775,Normal,Descending,10000,314.7246
7776,Normal,Descending,10000,292.6132
7777,Normal,Descending,10000,279.2797
7778,Normal,Descending,10000,282.0577
7779,Normal,Descending,10000,235.9783
7780,Normal,Descending,10000,247.3979
7781,Normal,Descending,10000,254.9889
7782,Normal,Descending,10000,235.9701
7783,Normal,Descending,10000,257.5496
7784,Normal,Descending,10000,234.9949
7785,Normal,Descending,10000,239.7246
7786,Normal,Descending,10000,248.7709
7787,Normal,Descending,10000,240.1917
7788,Normal,Descending,10000,240.5263
7789,Normal,Descending,10000,237.1346
7790,Normal,Descending,10000,231.8978
7791,Normal,Descending,10000,243.7748
7792,Normal,Descending,10000,230.2776
7793,Normal,Descending,10000,230.299
7794,Normal,Descending,10000,232.1141
7795,Normal,Descending,10000,233.3789
7796,Normal,Descending,10000,230.4171
7797,Normal,Descending,10000,230.2599
7798,Normal,Descending,10000,238.6533
7799,Normal,Descending,10000,231.7202
7800,Normal,Descending,10000,233.1682
7801,Normal,Descending,10000,236.9987
7802,Normal,Descending,10000,232.0539
7803,Normal,Descending,10000,232.2232
7804,Normal,Descending,10000,248.5503
7805,Normal,Descending,10000,245.3376
7806,Normal,Descending,10000,245.2963
7807,Normal,Descending,10000,249.7987
7808,Normal,Descending,10000,239.4297
7809,Normal,Descending,10000,229.6457
7810,Normal,Descending,10000,247.9358
7811,Normal,Descending,10000,236.4406
7812,Normal,Descending,10000,285.6588
7813,Normal,Descending,10000,231.1636
7814,Normal,Descending,10000,240.1726
7815,Normal,Descending,10000,264.5537
7816,Normal,Descending,10000,253.4046
7817,Normal,Descending,10000,247.2535
7818,Normal,Descending,10000,243.5313
7819,Normal,Descending,10000,250.3876
7820,Normal,Descending,10000,245.3393
7821,Normal,Descending,10000,248.0639
7822,Normal,Descending,10000,233.2378
7823,Normal,Descending,10000,233.9885
7824,Normal,Descending,10000,239.1287
7825,Normal,Descending,10000,234.2456
7826,Normal,Descending,10000,230.5856
7827,Normal,Descending,10000,228.9001
7828,Normal,Descending,10000,227.9603
7829,Normal,Descending,10000,229.2988
7830,Normal,Descending,10000,234.5633
7831,Normal,Descending,10000,228.9994
7832,Normal,Descending,10000,231.939
7833,Normal,Descending,10000,239.9271
7834,Normal,Descending,10000,231.6374
7835,Normal,Descending,10000,230.763
7836,Normal,Descending,10000,231.2209
7837,Normal,Descending,10000,233.9127
7838,Normal,Descending,10000,231.095
7839,Normal,Descending,10000,230.5611
7840,Normal,Descending,10000,229.8961
7841,Normal,Descending,10000,234.8507
7842,Normal,Descending,10000,235.0677
7843,Normal,Descending,10000,232.4268
7844,Normal,Descending,10000,240.2268
7845,Normal,Descending,10000,235.1504
7846,Normal,Descending,10000,236.2166
7847,Normal,Descending,10000,231.0436
7848,Normal,Descending,10000,233.2355
7849,Normal,Descending,10000,232.1056
7850,Normal,Descending,10000,234.0846
7851,Normal,Descending,10000,230.832
7852,Normal,Descending,10000,266.1831
7853,Normal,Descending,10000,231.7371
7854,Normal,Descending,10000,236.3405
7855,Normal,Descending,10000,231.8217
7856,Normal,Descending,10000,231.121
7857,Normal,Descending,10000,229.2878
7858,Normal,Descending,10000,239.9866
7859,Normal,Descending,10000,231.0897
7860,Normal,Descending,10000,236.5827
7861,Normal,Descending,10000,241.85
7862,Normal,Descending,10000,234.0474
7863,Normal,Descending,10000,235.6079
7864,Normal,Descending,10000,240.9199
7865,Normal,Descending,10000,256.6398
7866,Normal,Descending,10000,229.0151
7867,Normal,Descending,10000,229.6452
7868,Normal,Descending,10000,234.2997
7869,Normal,Descending,10000,239.8958
7870,Normal,Descending,10000,235.3006
7871,Normal,Descending,10000,230.3068
7872,Normal,Descending,10000,231.6239
7873,Normal,Descending,10000,235.2547
7874,Normal,Descending,10000,235.5429
7875,Normal,Descending,10000,229.0231
7876,Normal,Descending,10000,287.3018
7877,Normal,Descending,10000,263.3775
7878,Normal,Descending,10000,244.8113
7879,Normal,Descending,10000,243.9902
7880,Normal,Descending,10000,236.6166
7881,Normal,Descending,10000,250.098
7882,Normal,Descending,10000,255.0748
7883,Normal,Descending,10000,245.0457
7884,Normal,Descending,10000,238.5074
7885,Normal,Descending,10000,241.4833
7886,Normal,Descending,10000,241.9536
7887,Normal,Descending,10000,244.8118
7888,Normal,Descending,10000,261.6003
7889,Normal,Descending,10000,247.9707
7890,Normal,Descending,10000,266.7451
7891,Normal,Descending,10000,258.2936
7892,Normal,Descending,10000,239.9376
7893,Normal,Descending,10000,236.9291
7894,Normal,Descending,10000,240.2789
7895,Normal,Descending,10000,237.1613
7896,Normal,Descending,10000,235.8181
7897,Normal,Descending,10000,232.1735
7898,Normal,Descending,10000,236.7865
7899,Normal,Descending,10000,261.7815
7900,Normal,Descending,10000,240.7815
7901,Normal,Descending,10000,244.6742
7902,Normal,Descending,10000,232.123
7903,Normal,Descending,10000,233.2462
7904,Normal,Descending,10000,241.6038
7905,Normal,Descending,10000,243.6863
7906,Normal,Descending,10000,240.7059
7907,Normal,Descending,10000,237.2438
7908,Normal,Descending,10000,235.3113
7909,Normal,Descending,10000,233.3137
7910,Normal,Descending,10000,257.907
7911,Normal,Descending,10000,265.2077
7912,Normal,Descending,10000,234.1651
7913,Normal,Descending,10000,238.1738
7914,Normal,Descending,10000,240.1128
7915,Normal,Descending,10000,279.5142
7916,Normal,Descending,10000,260.0292
7917,Normal,Descending,10000,287.6973
7918,Normal,Descending,10000,303.7886
7919,Normal,Descending,10000,262.3909
7920,Normal,Descending,10000,245.7544
7921,Normal,Descending,10000,285.5836
7922,Normal,Descending,10000,263.8271
7923,Normal,Descending,10000,230.3529
7924,Normal,Descending,10000,231.0299
7925,Normal,Descending,10000,232.2022
7926,Normal,Descending,10000,229.6919
7927,Normal,Descending,10000,231.1751
7928,Normal,Descending,10000,248.4938
7929,Normal,Descending,10000,270.1289
7930,Normal,Descending,10000,288.3765
7931,Normal,Descending,10000,266.2163
7932,Normal,Descending,10000,258.6075
7933,Normal,Descending,10000,272.7266
7934,Normal,Descending,10000,275.2364
7935,Normal,Descending,10000,232.5347
7936,Normal,Descending,10000,240.1839
7937,Normal,Descending,10000,233.6366
7938,Normal,Descending,10000,238.1807
7939,Normal,Descending,10000,238.6698
7940,Normal,Descending,10000,230.8122
7941,Normal,Descending,10000,229.8491
7942,Normal,Descending,10000,229.9952
7943,Normal,Descending,10000,229.7008
7944,Normal,Descending,10000,239.8658
7945,Normal,Descending,10000,231.5689
7946,Normal,Descending,10000,234.7167
7947,Normal,Descending,10000,229.9702
7948,Normal,Descending,10000,231.8274
7949,Normal,Descending,10000,235.1624
7950,Normal,Descending,10000,238.4568
7951,Normal,Descending,10000,233.3339
7952,Normal,Descending,10000,230.3329
7953,Normal,Descending,10000,228.4584
7954,Normal,Descending,10000,229.7499
7955,Normal,Descending,10000,229.9433
7956,Normal,Descending,10000,229.8334
7957,Normal,Descending,10000,243.7449
7958,Normal,Descending,10000,231.7086
7959,Normal,Descending,10000,232.1534
7960,Normal,Descending,10000,229.9443
7961,Normal,Descending,10000,233.8201
7962,Normal,Descending,10000,230.0414
7963,Normal,Descending,10000,231.5945
7964,Normal,Descending,10000,231.8215
7965,Normal,Descending,10000,248.0918
7966,Normal,Descending,10000,232.6543
7967,Normal,Descending,10000,236.1929
7968,Normal,Descending,10000,239.3409
7969,Normal,Descending,10000,233.3736
7970,Normal,Descending,10000,246.7844
7971,Normal,Descending,10000,262.0725
7972,Normal,Descending,10000,243.6703
7973,Normal,Descending,10000,234.9214
7974,Normal,Descending,10000,243.4022
7975,Normal,Descending,10000,371.8751
7976,Normal,Descending,10000,249.8863
7977,Normal,Descending,10000,270.7844
7978,Normal,Descending,10000,287.2161
7979,Normal,Descending,10000,254.7154
7980,Normal,Descending,10000,239.6853
7981,Normal,Descending,10000,266.3579
7982,Normal,Descending,10000,270.8238
7983,Normal,Descending,10000,346.8744
7984,Normal,Descending,10000,243.4615
7985,Normal,Descending,10000,300.2756
7986,Normal,Descending,10000,290.852
7987,Normal,Descending,10000,263.8919
7988,Normal,Descending,10000,270.8259
7989,Normal,Descending,10000,302.4797
7990,Normal,Descending,10000,292.4642
7991,Normal,Descending,10000,271.3451
7992,Normal,Descending,10000,295.111
7993,Normal,Descending,10000,325.0501
7994,Normal,Descending,10000,301.8478
7995,Normal,Descending,10000,341.3455
7996,Normal,Descending,10000,308.3816
7997,Normal,Descending,10000,294.704
7998,Normal,Descending,10000,282.6182
7999,Normal,Descending,10000,304.1533
8000,Normal,Descending,10000,326.4681
8001,Normal,Random,10,0.0012
8002,Normal,Random,10,0.0011
8003,Normal,Random,10,0.0013
8004,Normal,Random,10,0.001
8005,Normal,Random,10,0.001
8006,Normal,Random,10,0.0008
8007,Normal,Random,10,0.0015
8008,Normal,Random,10,0.0012
8009,Normal,Random,10,0.0018
8010,Normal,Random,10,0.0013
8011,Normal,Random,10,0.0014
8012,Normal,Random,10,0.0009
8013,Normal,Random,10,0.0008
8014,Normal,Random,10,0.0009
8015,Normal,Random,10,0.0009
8016,Normal,Random,10,0.0009
8017,Normal,Random,10,0.0008
8018,Normal,Random,10,0.0008
8019,Normal,Random,10,0.0009
8020,Normal,Random,10,0.0009
8021,Normal,Random,10,0.0008
8022,Normal,Random,10,0.0008
8023,Normal,Random,10,0.0014
8024,Normal,Random,10,0.1262
8025,Normal,Random,10,0.0044
8026,Normal,Random,10,0.0025
8027,Normal,Random,10,0.0033
8028,Normal,Random,10,0.0013
8029,Normal,Random,10,0.0021
8030,Normal,Random,10,0.0022
8031,Normal,Random,10,0.0014
8032,Normal,Random,10,0.0018
8033,Normal,Random,10,0.0017
8034,Normal,Random,10,0.0017
8035,Normal,Random,10,0.0016
8036,Normal,Random,10,0.0013
8037,Normal,Random,10,0.0022
8038,Normal,Random,10,0.002
8039,Normal,Random,10,0.0029
8040,Normal,Random,10,0.001
8041,Normal,Random,10,0.0009
8042,Normal,Random,10,0.0008
8043,Normal,Random,10,0.0014
8044,Normal,Random,10,0.0017
8045,Normal,Random,10,0.0016
8046,Normal,Random,10,0.0034
8047,Normal,Random,10,0.0016
8048,Normal,Random,10,0.0014
8049,Normal,Random,10,0.0014
8050,Normal,Random,10,0.0014
8051,Normal,Random,10,0.0014
8052,Normal,Random,10,0.0014
8053,Normal,Random,10,0.0015
8054,Normal,Random,10,0.0013
8055,Normal,Random,10,0.0014
8056,Normal,Random,10,0.0014
8057,Normal,Random,10,0.0016
8058,Normal,Random,10,0.0017
8059,Normal,Random,10,0.0016
